actual_time,alliances_blue_score,alliances_blue_team_keys_0,alliances_blue_team_keys_1,alliances_blue_team_keys_2,alliances_red_score,alliances_red_team_keys_0,alliances_red_team_keys_1,alliances_red_team_keys_2,comp_level,event_key,key,match_number,post_result_time,predicted_time,score_breakdown_blue_adjustPoints,score_breakdown_blue_autoOwnershipPoints,score_breakdown_blue_autoPoints,score_breakdown_blue_autoQuestRankingPoint,score_breakdown_blue_autoRobot1,score_breakdown_blue_autoRobot2,score_breakdown_blue_autoRobot3,score_breakdown_blue_autoRunPoints,score_breakdown_blue_autoScaleOwnershipSec,score_breakdown_blue_autoSwitchAtZero,score_breakdown_blue_autoSwitchOwnershipSec,score_breakdown_blue_endgamePoints,score_breakdown_blue_endgameRobot1,score_breakdown_blue_endgameRobot2,score_breakdown_blue_endgameRobot3,score_breakdown_blue_faceTheBossRankingPoint,score_breakdown_blue_foulCount,score_breakdown_blue_foulPoints,score_breakdown_blue_rp,score_breakdown_blue_tba_gameData,score_breakdown_blue_techFoulCount,score_breakdown_blue_teleopOwnershipPoints,score_breakdown_blue_teleopPoints,score_breakdown_blue_teleopScaleBoostSec,score_breakdown_blue_teleopScaleForceSec,score_breakdown_blue_teleopScaleOwnershipSec,score_breakdown_blue_teleopSwitchBoostSec,score_breakdown_blue_teleopSwitchForceSec,score_breakdown_blue_teleopSwitchOwnershipSec,score_breakdown_blue_totalPoints,score_breakdown_blue_vaultBoostPlayed,score_breakdown_blue_vaultBoostTotal,score_breakdown_blue_vaultForcePlayed,score_breakdown_blue_vaultForceTotal,score_breakdown_blue_vaultLevitatePlayed,score_breakdown_blue_vaultLevitateTotal,score_breakdown_blue_vaultPoints,score_breakdown_red_adjustPoints,score_breakdown_red_autoOwnershipPoints,score_breakdown_red_autoPoints,score_breakdown_red_autoQuestRankingPoint,score_breakdown_red_autoRobot1,score_breakdown_red_autoRobot2,score_breakdown_red_autoRobot3,score_breakdown_red_autoRunPoints,score_breakdown_red_autoScaleOwnershipSec,score_breakdown_red_autoSwitchAtZero,score_breakdown_red_autoSwitchOwnershipSec,score_breakdown_red_endgamePoints,score_breakdown_red_endgameRobot1,score_breakdown_red_endgameRobot2,score_breakdown_red_endgameRobot3,score_breakdown_red_faceTheBossRankingPoint,score_breakdown_red_foulCount,score_breakdown_red_foulPoints,score_breakdown_red_rp,score_breakdown_red_tba_gameData,score_breakdown_red_techFoulCount,score_breakdown_red_teleopOwnershipPoints,score_breakdown_red_teleopPoints,score_breakdown_red_teleopScaleBoostSec,score_breakdown_red_teleopScaleForceSec,score_breakdown_red_teleopScaleOwnershipSec,score_breakdown_red_teleopSwitchBoostSec,score_breakdown_red_teleopSwitchForceSec,score_breakdown_red_teleopSwitchOwnershipSec,score_breakdown_red_totalPoints,score_breakdown_red_vaultBoostPlayed,score_breakdown_red_vaultBoostTotal,score_breakdown_red_vaultForcePlayed,score_breakdown_red_vaultForceTotal,score_breakdown_red_vaultLevitatePlayed,score_breakdown_red_vaultLevitateTotal,score_breakdown_red_vaultPoints,set_number,time,videos_0_key,videos_0_type,winning_alliance,videos_1_key,videos_1_type,videos_2_key,videos_2_type,videos_3_key,videos_3_type,videos_4_key,videos_4_type,videos_5_key,videos_5_type,alliances_red_dq_team_keys_0,alliances_blue_dq_team_keys_0,alliances_red_dq_team_keys_1,alliances_blue_dq_team_keys_1,alliances_red_dq_team_keys_2,alliances_blue_dq_team_keys_2
1523046530,179,frc585,frc599,frc2339,470,frc981,frc1160,frc3309,qm,2018caav,2018caav_qm27,27,1523046771,1523046559,0,16,26,False,AutoRun,None,AutoRun,10,8,False,0,40,Parking,Levitate,Parking,False,5,55,0,RLR,1,43,98,0,0,27,0,0,16,179,0,0,0,0,3,3,15,0,24,39,True,AutoRun,AutoRun,AutoRun,15,0,True,12,90,Levitate,Climbing,Climbing,True,1,50,4,RLR,2,256,381,10,0,100,10,0,136,470,3,3,0,1,3,3,35,1,1523046480,uwOlJejMc9M,youtube,red,,,,,,,,,,,,,,,,
1523047203,439,frc3476,frc5102,frc5474,219,frc5805,frc6060,frc2637,qm,2018caav,2018caav_qm28,28,1523047449,1523047321,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Climbing,Parking,Levitate,False,0,25,3,RLR,0,272,377,10,0,127,10,0,125,439,3,3,0,2,3,3,40,0,16,26,False,None,AutoRun,AutoRun,10,0,True,8,40,Levitate,Parking,Parking,False,0,0,0,RLR,1,133,193,0,0,0,10,0,123,219,1,1,0,0,3,3,20,1,1523046960,1om97qRxcbY,youtube,blue,,,,,,,,,,,,,,,,
1523047651,259,frc5012,frc702,frc3453,298,frc399,frc3390,frc4014,qm,2018caav,2018caav_qm29,29,1523047869,1523047800,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,30,Climbing,None,None,False,8,20,0,RRR,0,189,224,0,0,114,0,0,75,259,0,0,0,0,0,1,5,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,65,Climbing,Parking,Levitate,False,4,40,3,RRR,0,137,227,0,0,1,0,0,136,298,0,2,0,0,3,3,25,1,1523047440,ccJX1mKLsFQ,youtube,red,,,,,,,,,,,,,,,,
1523031944,240,frc4322,frc599,frc4191,368,frc981,frc4276,frc5805,qm,2018caav,2018caav_qm3,3,1523032122,1523032020,0,20,30,False,AutoRun,AutoRun,None,10,0,True,10,30,None,Climbing,None,False,0,25,0,RLR,0,145,185,0,10,11,0,0,134,240,0,0,2,2,0,0,10,0,18,28,False,None,AutoRun,AutoRun,10,0,True,9,40,Parking,Parking,Levitate,False,0,0,2,RLR,1,255,340,10,10,99,10,10,136,368,3,3,3,3,3,3,45,1,1523031360,2KNE4fVqkME,youtube,red,,,,,,,,,,,,,,,,
1523048092,356,frc980,frc5124,frc294,423,frc3669,frc330,frc4470,qm,2018caav,2018caav_qm30,30,1523048310,1523048101,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Parking,Levitate,Climbing,False,3,50,1,RLR,0,164,269,0,10,18,10,0,136,356,1,3,2,2,3,3,40,0,34,49,True,AutoRun,AutoRun,AutoRun,15,5,True,12,65,Parking,Climbing,Levitate,False,0,15,3,RLR,2,264,359,10,0,108,10,0,136,423,3,3,0,0,3,3,30,1,1523047920,bDtSmJHUIEU,youtube,red,,,,,,,,,,,,,,,,
1523048560,85,frc585,frc5805,frc6060,416,frc2637,frc2658,frc4255,qm,2018caav,2018caav_qm31,31,1523048757,1523048527,0,0,10,False,AutoRun,None,AutoRun,10,0,False,0,30,Levitate,None,None,False,3,20,0,RRR,0,0,55,0,0,0,0,0,0,85,0,2,0,0,3,3,25,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,65,Levitate,Climbing,Parking,False,4,15,3,RRR,0,275,370,10,0,119,10,0,136,416,3,3,0,0,3,3,30,1,1523048400,oDD5CHi4mXY,youtube,red,,,,,,,,,,,,,,,,
1523049017,317,frc3309,frc6072,frc3647,382,frc4014,frc5102,frc599,qm,2018caav,2018caav_qm32,32,1523049221,1523049001,0,28,43,True,AutoRun,AutoRun,AutoRun,15,9,True,5,65,Levitate,Parking,Climbing,False,1,0,1,RRR,0,164,274,0,10,22,5,0,137,317,3,3,2,3,3,3,45,0,10,20,False,AutoRun,AutoRun,None,10,0,True,5,65,Parking,Levitate,Climbing,False,0,5,2,RRR,0,252,357,10,10,105,0,0,137,382,2,3,2,2,3,3,40,1,1523048880,qABRTZPk81k,youtube,red,,,,,,,,,,,,,,,,
1523049448,389,frc1160,frc6382,frc3476,358,frc980,frc981,frc597,qm,2018caav,2018caav_qm33,33,1523049644,1523049482,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,40,Levitate,Parking,Parking,False,3,25,3,LLL,2,252,327,10,0,106,0,0,136,389,2,2,0,2,3,3,35,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,65,Climbing,Parking,Levitate,False,0,65,1,LLL,1,150,260,0,0,15,0,10,135,358,2,3,1,3,3,3,45,1,1523049360,Cu0N7zeXPJE,youtube,blue,,,,,,,,,,,,,,,,
1523049840,336,frc5124,frc3453,frc2493,234,frc2429,frc2339,frc4322,qm,2018caav,2018caav_qm34,34,1523050054,1523049884,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,35,Levitate,None,Parking,False,2,30,2,LLL,1,231,291,10,0,92,0,0,129,336,2,2,0,0,3,3,25,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,65,Levitate,Parking,Climbing,False,1,35,0,LLL,1,104,184,0,0,5,0,0,99,234,0,0,0,0,3,3,15,1,1523049840,Vur5B3ZgDWs,youtube,blue,,,,,,,,,,,,,,,,
1523050237,461,frc294,frc4276,frc399,106,frc5474,frc3390,frc4470,qm,2018caav,2018caav_qm35,35,1523050422,1523050275,0,30,45,True,AutoRun,AutoRun,AutoRun,15,7,True,8,90,Climbing,Levitate,Climbing,True,0,0,4,LRL,0,281,416,10,10,125,10,10,136,461,3,3,3,3,3,3,45,0,0,10,False,AutoRun,None,AutoRun,10,0,False,0,40,Parking,Levitate,Parking,False,0,0,0,LRL,0,11,96,0,10,11,0,0,0,106,2,3,2,3,3,3,45,1,1523050320,B6oE7AUshos,youtube,blue,,,,,,,,,,,,,,,,
1523050658,169,frc4191,frc3669,frc5869,443,frc702,frc330,frc5012,qm,2018caav,2018caav_qm36,36,1523050846,1523050681,0,0,5,False,None,AutoRun,None,5,0,False,0,40,Parking,Parking,Levitate,False,0,0,0,RRR,0,89,164,0,10,11,0,0,78,169,0,2,2,2,3,3,35,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,90,Climbing,Climbing,Climbing,True,0,0,4,RRR,0,275,410,10,10,119,10,0,136,443,3,3,2,3,3,3,45,1,1523050800,ppxoMznlvPI,youtube,red,,,,,,,,,,,,,,,,
1523051061,397,frc6382,frc2637,frc5102,355,frc3476,frc2493,frc585,qm,2018caav,2018caav_qm37,37,1523051245,1523051161,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,65,Levitate,Parking,Climbing,False,0,10,3,RRR,3,261,356,10,0,105,10,0,136,397,3,3,0,0,3,3,30,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Climbing,Levitate,Parking,False,2,75,1,RRR,0,153,243,0,0,7,10,10,136,355,1,1,1,1,3,3,25,1,1523051280,Oh8gSm_q37Q,youtube,blue,,,,,,,,,,,,,,,,
1523051437,366,frc4322,frc597,frc2429,291,frc2339,frc3453,frc6072,qm,2018caav,2018caav_qm38,38,1523051645,1523051496,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,65,Climbing,Levitate,Parking,False,2,25,3,LLL,1,198,308,0,10,52,10,0,136,366,3,3,2,3,3,3,45,0,10,25,True,AutoRun,AutoRun,AutoRun,15,0,True,5,40,Parking,Parking,Levitate,False,5,35,1,LLL,0,166,231,0,0,30,0,0,136,291,2,2,0,0,3,3,25,1,1523051760,h0E69eyGSeQ,youtube,blue,,,,,,,,,,,,,,,,
1523051843,404,frc4255,frc5124,frc3647,255,frc2658,frc5474,frc4191,qm,2018caav,2018caav_qm39,39,1523052061,1523051881,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,65,Parking,Climbing,Climbing,False,2,25,3,LRL,0,253,348,10,0,107,0,0,136,404,2,3,0,0,0,3,30,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,40,Parking,Parking,Levitate,False,0,10,0,LRL,1,155,230,0,10,19,10,10,126,255,1,1,3,3,3,3,35,1,1523052240,jlEWf1AQxls,youtube,blue,,,,,,,,,,,,,,,,
1523032360,426,frc6072,frc399,frc2658,106,frc5869,frc3476,frc1160,qm,2018caav,2018caav_qm4,4,1523032566,1523032397,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,40,Levitate,Parking,Parking,False,0,25,3,LRL,0,285,370,10,1,129,10,1,136,426,3,3,3,3,3,3,45,0,0,10,False,None,AutoRun,AutoRun,10,0,False,0,65,Levitate,Climbing,Parking,False,0,0,0,LRL,1,11,96,0,0,0,0,10,11,106,0,0,1,1,3,3,20,1,1523031840,XKBLYEcnLN8,youtube,blue,,,,,,,,,,,,,,,,
1523052257,356,frc3390,frc5012,frc702,247,frc4276,frc4470,frc5869,qm,2018caav,2018caav_qm40,40,1523052458,1523052277,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Parking,Levitate,Climbing,False,4,0,3,RRR,0,219,319,10,10,118,0,0,91,356,2,2,2,2,3,3,35,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,60,Levitate,Climbing,None,False,0,20,1,RRR,0,119,194,0,0,3,0,0,116,247,0,0,0,0,3,3,15,1,1523052720,U5JXxCKpTsM,youtube,blue,,,,,,,,,,,,,,,,
1523052685,243,frc599,frc399,frc980,448,frc3309,frc6060,frc294,qm,2018caav,2018caav_qm41,41,1523052884,1523052690,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,40,Parking,Parking,Levitate,False,1,5,1,RRR,1,147,207,0,0,7,4,0,136,243,1,1,0,0,3,3,20,0,40,55,True,AutoRun,AutoRun,AutoRun,15,9,True,11,65,Parking,Levitate,Climbing,False,1,30,3,RRR,0,273,363,10,0,127,0,0,136,448,2,2,0,0,3,3,25,1,1523053200,c3vt-9fVncg,youtube,red,,,,,,,,,,,,,,,,
1523053264,293,frc330,frc981,frc3669,253,frc1160,frc5805,frc4014,qm,2018caav,2018caav_qm42,42,1523053552,1523053441,0,20,35,True,AutoRun,AutoRun,AutoRun,15,0,True,10,65,Climbing,Climbing,Parking,False,0,0,3,LLL,0,183,258,6,0,96,0,0,81,293,2,2,0,0,0,0,10,0,8,18,False,AutoRun,AutoRun,None,10,0,True,4,60,None,Climbing,Levitate,False,0,0,0,LLL,0,155,235,0,0,19,0,0,136,253,0,1,0,0,3,3,20,1,1523053680,xDvXHRsySR8,youtube,blue,,,,,,,,,,,,,,,,
1523053766,84,frc2339,frc4191,frc4470,450,frc3453,frc597,frc3476,qm,2018caav,2018caav_qm43,43,1523053971,1523053740,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,35,Parking,None,Climbing,False,0,5,0,LLL,0,24,64,0,0,0,0,0,24,84,0,0,0,0,0,1,5,0,38,53,True,AutoRun,AutoRun,AutoRun,15,10,True,9,60,Levitate,None,Climbing,False,1,0,3,LLL,0,292,397,10,2,136,10,2,136,450,3,3,3,3,3,3,45,1,1523054160,t5r4SP53Iv4,youtube,red,,,,,,,,,,,,,,,,
1523054183,222,frc5102,frc4322,frc3390,371,frc702,frc3309,frc599,qm,2018caav,2018caav_qm44,44,1523054377,1523054220,0,20,35,True,AutoRun,AutoRun,AutoRun,15,0,True,10,65,Parking,Climbing,Levitate,False,0,5,1,LRL,0,82,182,0,10,11,0,10,71,222,0,1,3,3,3,3,35,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,40,Levitate,Parking,Parking,False,1,0,3,LRL,0,264,334,7,0,114,7,0,136,371,3,3,0,0,3,3,30,1,1523054640,C8m6KUDaHVA,youtube,red,,,,,,,,,,,,,,,,
1523054558,319,frc585,frc399,frc4276,291,frc5124,frc330,frc5474,qm,2018caav,2018caav_qm45,45,1523054772,1523054618,0,22,37,True,AutoRun,AutoRun,AutoRun,15,2,True,9,65,Parking,Climbing,Levitate,False,0,10,3,RLR,0,187,272,0,0,51,0,0,136,319,0,1,0,0,3,3,20,0,20,35,True,AutoRun,AutoRun,AutoRun,15,0,True,10,65,Parking,Climbing,Levitate,False,2,0,1,RLR,0,146,256,0,10,85,0,10,61,291,3,3,3,3,3,3,45,1,1523055120,2a36vMLRzv4,youtube,blue,,,,,,,,,,,,,,,,
1523055081,434,frc3669,frc294,frc2637,146,frc5869,frc4014,frc4255,qm,2018caav,2018caav_qm46,46,1523055280,1523055061,0,32,47,True,AutoRun,AutoRun,AutoRun,15,8,True,8,40,Levitate,Parking,Parking,False,1,30,3,LRL,1,287,357,10,0,133,10,0,134,434,3,3,0,0,3,3,30,0,12,27,True,AutoRun,AutoRun,AutoRun,15,0,True,6,10,Parking,None,Parking,False,1,30,1,LRL,1,74,89,0,0,0,0,0,74,146,0,0,0,0,0,1,5,1,1523055600,SNGiukgbfUM,youtube,blue,,,,,,,,,,,,,,,,
1523055668,446,frc6060,frc1160,frc3647,222,frc981,frc2493,frc6072,qm,2018caav,2018caav_qm47,47,1523055868,1523055780,0,12,27,True,AutoRun,AutoRun,AutoRun,15,0,True,6,90,Climbing,Levitate,Climbing,True,8,30,4,LLL,0,274,389,10,0,128,0,0,136,446,2,2,0,0,3,3,25,0,10,25,True,AutoRun,AutoRun,AutoRun,15,0,True,5,35,Parking,Levitate,None,False,1,40,1,LLL,1,102,157,0,0,0,0,8,102,222,0,0,1,1,3,3,20,1,1523056080,T3SZqJVuUjg,youtube,blue,,,,,,,,,,,,,,,,
1523056187,178,frc2429,frc980,frc6382,389,frc5012,frc5805,frc2658,qm,2018caav,2018caav_qm48,48,1523056379,1523056201,0,8,18,False,AutoRun,None,AutoRun,10,0,True,4,10,Parking,Parking,None,False,2,10,0,RRR,0,140,150,0,0,4,0,0,136,178,0,0,0,0,0,0,0,0,18,28,False,None,AutoRun,AutoRun,10,0,True,9,65,Climbing,Levitate,Parking,False,2,10,2,RRR,0,246,351,4,10,96,10,0,136,389,3,3,2,2,3,3,40,1,1523056560,Vao6_wXCVzc,youtube,red,,,,,,,,,,,,,,,,
1523056577,358,frc599,frc597,frc5124,339,frc3390,frc3476,frc4255,qm,2018caav,2018caav_qm49,49,1523056781,1523056622,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,90,Climbing,Levitate,Climbing,True,2,0,4,RLR,0,190,325,0,0,44,10,10,136,358,3,3,1,3,3,3,45,0,20,30,False,None,AutoRun,AutoRun,10,10,False,0,90,Levitate,Climbing,Climbing,True,0,10,1,RLR,0,174,299,0,0,90,10,0,74,339,3,3,0,1,3,3,35,1,1523057040,3jPzeRss_ME,youtube,blue,,,,,,,,,,,,,,,,
1523032790,314,frc2429,frc294,frc5102,198,frc597,frc3669,frc5474,qm,2018caav,2018caav_qm5,5,1523033035,1523032923,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Levitate,Climbing,Parking,False,1,10,3,LRL,0,162,267,10,10,59,0,0,93,314,3,3,2,2,3,3,40,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,65,Parking,Levitate,Climbing,False,2,5,1,LRL,0,50,160,0,10,18,0,0,32,198,3,3,2,3,3,3,45,1,1523032320,3mR7g-6ey94,youtube,blue,,,,,,,,,,,,,,,,
1523056994,382,frc4470,frc294,frc2493,280,frc6060,frc4191,frc4276,qm,2018caav,2018caav_qm50,50,1523057197,1523057012,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,90,Climbing,Climbing,Levitate,True,1,10,4,LRL,0,225,335,0,0,117,0,0,108,382,1,1,0,0,3,3,20,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,40,Parking,Parking,Levitate,False,2,5,1,LRL,0,157,242,0,10,11,10,0,136,280,3,3,2,3,3,3,45,1,1523057520,UVXZWd3CM9s,youtube,blue,,,,,,,,,,,,,,,,
1523057457,440,frc4014,frc3647,frc6382,308,frc4322,frc5474,frc1160,qm,2018caav,2018caav_qm51,51,1523057666,1523057523,0,20,35,True,AutoRun,AutoRun,AutoRun,15,0,True,10,90,Levitate,Climbing,Climbing,True,2,5,4,RLR,1,265,400,10,8,109,10,8,136,440,3,3,3,3,3,3,45,0,20,35,True,AutoRun,AutoRun,AutoRun,15,0,True,10,35,Levitate,None,Parking,False,1,35,1,RLR,0,158,238,0,10,12,10,10,136,308,3,3,3,3,3,3,45,1,1523058000,xAx4kZjkhU8,youtube,blue,,,,,,,,,,,,,,,,
1523057938,262,frc5012,frc2637,frc2339,345,frc5102,frc980,frc330,qm,2018caav,2018caav_qm52,52,1523058157,1523057940,0,24,39,True,AutoRun,AutoRun,AutoRun,15,0,True,12,65,Climbing,Parking,Levitate,False,2,5,1,RRR,0,133,218,0,0,39,0,10,94,262,0,0,1,1,3,3,20,0,18,28,False,AutoRun,None,AutoRun,10,0,True,9,65,Parking,Levitate,Climbing,False,1,10,2,RRR,0,222,307,0,0,76,10,0,136,345,1,1,0,0,3,3,20,1,1523058480,l6_pxeSxKq8,youtube,red,,,,,,,,,,,,,,,,
1523058491,162,frc702,frc6072,frc5869,345,frc399,frc2429,frc981,qm,2018caav,2018caav_qm53,53,1523058683,1523058542,0,12,27,True,AutoRun,AutoRun,AutoRun,15,0,True,6,35,Climbing,None,Parking,False,2,0,1,RRR,0,90,135,0,0,16,0,0,74,162,0,0,0,0,0,2,10,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,65,Climbing,Levitate,Parking,False,0,10,3,RRR,0,209,304,0,0,73,0,0,136,345,2,3,0,0,3,3,30,1,1523058960,wpqBoWS0jq4,youtube,red,,,,,,,,,,,,,,,,
1523058974,275,frc5805,frc3453,frc3669,428,frc2658,frc3309,frc585,qm,2018caav,2018caav_qm54,54,1523059239,1523059081,0,12,27,True,AutoRun,AutoRun,AutoRun,15,0,True,6,60,Climbing,None,Levitate,False,4,5,1,LLL,0,153,243,0,2,7,10,0,136,275,1,1,2,2,3,3,30,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,90,Climbing,Climbing,Levitate,True,1,20,4,LLL,0,251,371,7,0,119,10,0,115,428,3,3,0,0,3,3,30,1,1523059440,zYsOrVuRz-E,youtube,red,,,,,,,,,,,,,,,,
1523059787,82,frc4276,frc3390,frc4255,493,frc4322,frc5012,frc3476,qm,2018caav,2018caav_qm55,55,1523060072,1523059861,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,10,None,Parking,Parking,False,7,5,1,LRL,1,29,44,0,0,0,0,10,29,82,0,0,1,1,0,0,5,0,10,20,False,AutoRun,None,AutoRun,10,5,False,0,90,Climbing,Levitate,Climbing,True,1,60,3,LRL,0,283,413,10,0,135,10,0,128,493,3,3,0,2,3,3,40,1,1523059920,wrGrUVFcf1E,youtube,red,,,,,,,,,,,,,,,,
1523116656,457,frc1160,frc5102,frc399,109,frc980,frc5869,frc6060,qm,2018caav,2018caav_qm56,56,1523116845,1523116800,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,65,Parking,Climbing,Levitate,False,1,40,3,RRR,1,276,386,10,0,120,10,0,136,457,3,3,0,3,3,3,45,0,0,5,False,None,None,AutoRun,5,0,False,0,35,Climbing,Parking,None,False,3,30,0,RRR,1,34,74,0,0,0,0,0,34,109,0,0,0,0,0,1,5,1,1523116800,C4mwQ6g-8Rs,youtube,blue,,,,,,,,,,,,,,,,
1523117158,285,frc4014,frc585,frc597,351,frc702,frc2493,frc2339,qm,2018caav,2018caav_qm57,57,1523117419,1523117282,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,35,Parking,None,Levitate,False,4,15,1,LRL,0,157,237,0,10,11,10,0,136,285,3,3,2,3,3,3,45,0,14,29,True,AutoRun,AutoRun,AutoRun,15,0,True,7,35,None,Parking,Levitate,False,3,20,3,LRL,0,252,302,0,0,116,0,0,136,351,0,0,0,0,3,3,15,1,1523117280,jxzZZZI3zUM,youtube,red,,,,,,,,,,,,,,,,
1523117620,402,frc5474,frc3309,frc4470,273,frc4191,frc2637,frc981,qm,2018caav,2018caav_qm58,58,1523117811,1523117653,0,24,39,True,AutoRun,AutoRun,AutoRun,15,0,True,12,60,Levitate,Climbing,None,False,1,5,3,RLR,0,268,358,10,0,112,10,0,136,402,3,3,0,0,3,3,30,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,35,Parking,Levitate,None,False,1,5,1,RLR,0,157,237,0,10,11,10,0,136,273,3,3,2,3,3,3,45,1,1523117760,U_Au3GNdKtQ,youtube,blue,,,,,,,,,,,,,,,,
1523118346,191,frc3647,frc2658,frc3453,441,frc599,frc294,frc330,qm,2018caav,2018caav_qm59,59,1523118536,1523118301,0,2,12,False,AutoRun,AutoRun,None,10,1,False,0,65,Climbing,Parking,Levitate,False,2,10,0,LRL,1,64,169,0,10,11,0,10,53,191,0,2,3,3,3,3,40,0,36,51,True,AutoRun,AutoRun,AutoRun,15,7,True,11,90,Levitate,Climbing,Climbing,True,2,35,4,LRL,0,235,355,10,0,124,10,0,91,441,3,3,0,0,3,3,30,1,1523118240,yrkv5euOsxI,youtube,red,,,,,,,,,,,,,,,,
1523033271,390,frc6060,frc4014,frc702,60,frc2493,frc980,frc2339,qm,2018caav,2018caav_qm6,6,1523033460,1523033340,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,35,Parking,None,Climbing,False,1,25,3,RRR,0,269,334,10,0,123,0,0,136,390,2,3,0,0,0,3,30,0,0,5,False,None,AutoRun,None,5,0,False,0,30,None,Climbing,None,False,0,5,0,RRR,1,10,50,0,0,0,0,0,10,60,0,0,0,0,0,2,10,1,1523032800,55JoH3nU_LI,youtube,blue,,,,,,,,,,,,,,,,
1523118737,392,frc6072,frc5805,frc6382,267,frc5124,frc2429,frc3669,qm,2018caav,2018caav_qm60,60,1523118997,1523118841,0,10,25,True,AutoRun,AutoRun,AutoRun,15,0,True,5,65,Levitate,Climbing,Parking,False,2,20,3,LRL,1,252,347,10,0,114,10,0,118,392,3,3,0,0,3,3,30,0,10,25,True,AutoRun,AutoRun,AutoRun,15,0,True,5,40,Parking,Parking,Levitate,False,4,35,1,LRL,0,142,207,0,5,6,0,0,136,267,0,0,2,2,3,3,25,1,1523118720,uzUgZoAJE5o,youtube,blue,,,,,,,,,,,,,,,,
1523119168,366,frc4276,frc585,frc980,132,frc2493,frc5869,frc4322,qm,2018caav,2018caav_qm61,61,1523119396,1523119321,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,60,Levitate,None,Climbing,False,1,20,3,RRR,0,233,313,0,0,108,0,0,125,366,0,1,0,0,3,3,20,0,0,10,False,AutoRun,AutoRun,None,10,0,False,0,30,None,None,Climbing,False,4,5,0,RRR,0,77,117,0,0,6,0,8,71,132,0,1,1,1,0,0,10,1,1523119200,h-V3HLyYTfw,youtube,blue,,,,,,,,,,,,,,,,
1523127970,434,frc597,frc1160,frc2637,365,frc3453,frc2658,frc294,qm,2018caav,2018caav_qm62,62,1523128178,1523119621,0,26,41,True,AutoRun,AutoRun,AutoRun,15,4,True,9,40,Parking,Parking,Climbing,False,1,90,3,RLR,0,223,303,0,10,77,10,10,136,434,3,3,3,3,0,2,40,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Parking,Levitate,Climbing,False,3,5,1,RLR,3,218,323,10,10,62,10,0,136,365,3,3,2,2,3,3,40,1,1523119680,Izb-5Kplnko,youtube,blue,,,,,,,,,,,,,,,,
1523120137,109,frc3390,frc981,frc5124,375,frc3309,frc6382,frc5102,qm,2018caav,2018caav_qm63,63,1523120370,1523120280,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,0,None,None,None,False,0,0,0,LRL,1,89,94,0,0,1,10,0,78,109,1,1,0,0,0,0,5,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,40,Parking,Parking,Levitate,False,0,25,3,LRL,0,258,313,0,0,122,0,0,136,375,0,0,0,0,3,3,15,1,1523120160,kpyuTFO0bAc,youtube,red,,,,,,,,,,,,,,,,
