actual_time,alliances_blue_score,alliances_blue_team_keys_0,alliances_blue_team_keys_1,alliances_blue_team_keys_2,alliances_red_score,alliances_red_team_keys_0,alliances_red_team_keys_1,alliances_red_team_keys_2,comp_level,event_key,key,match_number,post_result_time,predicted_time,score_breakdown_blue_adjustPoints,score_breakdown_blue_autoOwnershipPoints,score_breakdown_blue_autoPoints,score_breakdown_blue_autoQuestRankingPoint,score_breakdown_blue_autoRobot1,score_breakdown_blue_autoRobot2,score_breakdown_blue_autoRobot3,score_breakdown_blue_autoRunPoints,score_breakdown_blue_autoScaleOwnershipSec,score_breakdown_blue_autoSwitchAtZero,score_breakdown_blue_autoSwitchOwnershipSec,score_breakdown_blue_endgamePoints,score_breakdown_blue_endgameRobot1,score_breakdown_blue_endgameRobot2,score_breakdown_blue_endgameRobot3,score_breakdown_blue_faceTheBossRankingPoint,score_breakdown_blue_foulCount,score_breakdown_blue_foulPoints,score_breakdown_blue_rp,score_breakdown_blue_tba_gameData,score_breakdown_blue_techFoulCount,score_breakdown_blue_teleopOwnershipPoints,score_breakdown_blue_teleopPoints,score_breakdown_blue_teleopScaleBoostSec,score_breakdown_blue_teleopScaleForceSec,score_breakdown_blue_teleopScaleOwnershipSec,score_breakdown_blue_teleopSwitchBoostSec,score_breakdown_blue_teleopSwitchForceSec,score_breakdown_blue_teleopSwitchOwnershipSec,score_breakdown_blue_totalPoints,score_breakdown_blue_vaultBoostPlayed,score_breakdown_blue_vaultBoostTotal,score_breakdown_blue_vaultForcePlayed,score_breakdown_blue_vaultForceTotal,score_breakdown_blue_vaultLevitatePlayed,score_breakdown_blue_vaultLevitateTotal,score_breakdown_blue_vaultPoints,score_breakdown_red_adjustPoints,score_breakdown_red_autoOwnershipPoints,score_breakdown_red_autoPoints,score_breakdown_red_autoQuestRankingPoint,score_breakdown_red_autoRobot1,score_breakdown_red_autoRobot2,score_breakdown_red_autoRobot3,score_breakdown_red_autoRunPoints,score_breakdown_red_autoScaleOwnershipSec,score_breakdown_red_autoSwitchAtZero,score_breakdown_red_autoSwitchOwnershipSec,score_breakdown_red_endgamePoints,score_breakdown_red_endgameRobot1,score_breakdown_red_endgameRobot2,score_breakdown_red_endgameRobot3,score_breakdown_red_faceTheBossRankingPoint,score_breakdown_red_foulCount,score_breakdown_red_foulPoints,score_breakdown_red_rp,score_breakdown_red_tba_gameData,score_breakdown_red_techFoulCount,score_breakdown_red_teleopOwnershipPoints,score_breakdown_red_teleopPoints,score_breakdown_red_teleopScaleBoostSec,score_breakdown_red_teleopScaleForceSec,score_breakdown_red_teleopScaleOwnershipSec,score_breakdown_red_teleopSwitchBoostSec,score_breakdown_red_teleopSwitchForceSec,score_breakdown_red_teleopSwitchOwnershipSec,score_breakdown_red_totalPoints,score_breakdown_red_vaultBoostPlayed,score_breakdown_red_vaultBoostTotal,score_breakdown_red_vaultForcePlayed,score_breakdown_red_vaultForceTotal,score_breakdown_red_vaultLevitatePlayed,score_breakdown_red_vaultLevitateTotal,score_breakdown_red_vaultPoints,set_number,time,videos_0_key,videos_0_type,winning_alliance,videos_1_key,videos_1_type,videos_2_key,videos_2_type,videos_3_key,videos_3_type,videos_4_key,videos_4_type,videos_5_key,videos_5_type,alliances_red_dq_team_keys_0,alliances_blue_dq_team_keys_0,alliances_red_dq_team_keys_1,alliances_blue_dq_team_keys_1,alliances_red_dq_team_keys_2,alliances_blue_dq_team_keys_2
1521842310,308,frc5285,frc2659,frc1388,273,frc2429,frc1160,frc6411,qm,2018nvlv,2018nvlv_qm39,39,1521842515,1521842343,0,14,24,False,None,AutoRun,AutoRun,10,0,True,7,65,Climbing,Parking,Levitate,False,0,0,2,LLL,0,174,284,7,10,30,0,0,137,308,2,3,2,3,3,3,45,0,28,43,True,AutoRun,AutoRun,AutoRun,15,5,True,9,40,Levitate,Parking,Parking,False,0,0,1,LLL,0,160,230,7,0,105,0,10,48,273,2,2,1,1,3,3,30,1,1521840660,MXLWHhTtCnM,youtube,blue,,,,,,,,,,,,,,,,
1521822271,253,frc5012,frc6825,frc399,261,frc3011,frc1388,frc2710,qm,2018nvlv,2018nvlv_qm4,4,1521822473,1521822275,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,60,Levitate,None,Climbing,False,0,30,0,RRR,0,123,208,0,0,21,0,0,102,253,0,2,0,0,3,3,25,0,2,17,True,AutoRun,AutoRun,AutoRun,15,0,True,1,30,Levitate,None,None,False,1,0,3,RRR,1,199,244,0,0,98,0,0,101,261,0,0,0,0,3,3,15,1,1521822060,rKlSibwjqEY,youtube,red,,,,,,,,,,,,,,,,
1521842774,353,frc3495,frc4501,frc6957,238,frc6821,frc6826,frc3965,qm,2018nvlv,2018nvlv_qm40,40,1521843023,1521842881,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,35,None,Parking,Climbing,False,1,50,2,LLL,0,248,288,0,0,120,1,0,127,353,1,1,0,0,0,0,5,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,40,Parking,Levitate,Parking,False,0,5,0,LLL,2,148,218,0,10,11,10,0,127,238,1,1,2,2,3,3,30,1,1521841080,dBDH-PJBRow,youtube,blue,,,,,,,,,,,,,,,,
1521843187,327,frc4486,frc5059,frc7077,378,frc987,frc60,frc3021,qm,2018nvlv,2018nvlv_qm41,41,1521843389,1521843196,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,65,Climbing,Levitate,Parking,False,0,5,0,RLR,3,207,307,0,0,72,10,10,125,327,1,2,1,2,3,3,35,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,65,Parking,Levitate,Climbing,False,1,75,2,RLR,0,178,288,2,10,41,10,10,125,378,3,3,3,3,3,3,45,1,1521841500,gFYtJpWlNxU,youtube,red,,,,,,,,,,,,,,,,
1521843609,223,frc5025,frc5429,frc6824,20,frc5875,frc3011,frc5049,qm,2018nvlv,2018nvlv_qm42,42,1521843806,1521843728,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,35,Parking,Climbing,None,False,0,5,2,LRL,0,148,203,0,10,11,10,0,127,223,1,1,2,2,0,1,20,0,0,10,False,AutoRun,AutoRun,None,10,0,False,0,5,Parking,None,None,False,1,0,0,LRL,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,1,5,1,1521841920,9g72T8_7N9c,youtube,blue,,,,,,,,,,,,,,,,
1521843987,394,frc842,frc988,frc3577,261,frc4,frc6519,frc4792,qm,2018nvlv,2018nvlv_qm43,43,1521844184,1521844030,0,22,32,False,AutoRun,None,AutoRun,10,0,True,11,65,Climbing,Levitate,Parking,False,2,0,2,RRR,1,277,362,0,0,130,10,0,137,394,1,1,0,0,3,3,20,0,18,28,False,AutoRun,AutoRun,None,10,0,True,9,40,Parking,Parking,Levitate,False,0,35,0,RRR,0,138,198,0,0,0,2,0,136,261,1,1,0,0,3,3,20,1,1521842340,uWQNTQN-gyo,youtube,blue,,,,,,,,,,,,,,,,
1521844395,193,frc687,frc7183,frc585,408,frc2543,frc3255,frc399,qm,2018nvlv,2018nvlv_qm44,44,1521844591,1521844407,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,40,Levitate,Parking,Parking,False,0,0,1,LLL,0,86,156,0,10,36,0,0,50,193,1,1,2,2,3,3,30,0,34,49,True,AutoRun,AutoRun,AutoRun,15,6,True,11,65,Parking,Levitate,Climbing,False,0,0,3,LLL,0,259,359,10,0,102,10,0,137,408,3,3,0,1,3,3,35,1,1521842760,kKI5w_qmXCs,youtube,red,,,,,,,,,,,,,,,,
1521844843,236,frc5049,frc2659,frc6825,337,frc3965,frc5285,frc4486,qm,2018nvlv,2018nvlv_qm45,45,1521845109,1521844862,0,22,32,False,AutoRun,AutoRun,None,10,0,True,11,35,Parking,None,Levitate,False,0,0,0,LRL,2,139,204,0,1,2,0,0,137,236,0,0,2,3,3,3,30,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,65,Levitate,Parking,Climbing,False,0,50,2,LRL,0,182,272,0,0,123,0,10,59,337,0,1,1,1,3,3,25,1,1521843180,7zea9hsDyWg,youtube,red,,,,,,,,,,,,,,,,
1521845267,395,frc5025,frc987,frc2647,145,frc6957,frc1160,frc4792,qm,2018nvlv,2018nvlv_qm46,46,1521845477,1521845341,0,20,35,True,AutoRun,AutoRun,AutoRun,15,0,True,10,65,Levitate,Climbing,Parking,False,0,0,3,RRR,0,260,360,10,0,103,10,10,137,395,3,3,1,1,3,3,35,0,6,16,False,AutoRun,AutoRun,None,10,0,True,3,30,None,Climbing,None,False,0,0,0,RRR,0,89,129,0,0,0,0,6,89,145,0,0,1,1,0,1,10,1,1521843600,nSgGXpLW9Mg,youtube,blue,,,,,,,,,,,,,,,,
1521845808,414,frc687,frc4,frc4738,307,frc6826,frc2710,frc6824,qm,2018nvlv,2018nvlv_qm47,47,1521846056,1521845821,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Parking,Levitate,Climbing,False,1,65,3,RLR,3,202,312,10,5,67,0,5,125,414,2,3,3,3,3,3,45,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,5,Parking,None,None,False,8,80,1,RLR,1,191,196,0,0,55,0,0,136,307,0,0,0,0,0,0,0,1,1521844020,PpkU_afokEQ,youtube,blue,,,,,,,,,,,,,,,,
1521846279,375,frc842,frc5059,frc4501,209,frc5429,frc5012,frc60,qm,2018nvlv,2018nvlv_qm48,48,1521846472,1521846300,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Climbing,Levitate,Parking,False,0,5,3,RRR,0,228,333,10,10,113,10,0,95,375,3,3,2,2,3,3,40,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,65,Levitate,Climbing,Parking,False,1,0,0,RRR,0,84,194,0,10,12,10,10,62,209,3,3,3,3,3,3,45,1,1521844440,2kMUvf9-M3Y,youtube,blue,,,,,,,,,,,,,,,,
1521846700,416,frc6411,frc3255,frc3009,168,frc3011,frc3577,frc7077,qm,2018nvlv,2018nvlv_qm49,49,1521846919,1521846721,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,65,Parking,Climbing,Levitate,False,0,5,3,RLR,1,270,380,10,0,113,10,0,137,416,3,3,0,3,3,3,45,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,60,Levitate,Climbing,None,False,1,25,0,RLR,0,48,128,0,0,8,0,10,40,168,0,0,1,1,3,3,20,1,1521844860,ycH11I6mZdQ,youtube,blue,,,,,,,,,,,,,,,,
1521822685,248,frc5049,frc6824,frc1160,337,frc3021,frc3255,frc3495,qm,2018nvlv,2018nvlv_qm5,5,1521822910,1521822721,0,0,10,False,None,AutoRun,AutoRun,10,0,False,0,65,Parking,Levitate,Climbing,False,7,5,0,RLR,1,143,233,0,0,0,10,0,133,248,1,1,0,1,3,3,25,0,14,24,False,AutoRun,AutoRun,None,10,0,True,7,40,Parking,Parking,Levitate,False,1,60,2,RLR,0,183,253,10,0,126,0,0,47,337,3,3,0,0,3,3,30,1,1521822480,v-HGIq-65Es,youtube,red,,,,,,,,,,,frc3495,,,,,
1521847088,178,frc2429,frc6821,frc1388,460,frc6519,frc3021,frc2543,qm,2018nvlv,2018nvlv_qm50,50,1521847291,1521847120,0,0,10,False,AutoRun,AutoRun,None,10,0,False,0,10,Parking,Parking,None,False,7,5,0,RRR,1,138,163,0,0,1,10,0,127,178,1,1,0,2,0,0,15,0,8,23,True,AutoRun,AutoRun,AutoRun,15,0,True,4,65,Parking,Climbing,Levitate,False,1,60,3,RRR,0,277,377,10,0,120,10,5,137,460,3,3,1,1,3,3,35,1,1521845280,SOhiHtkyf0g,youtube,red,,,,,,,,,,,,,,,,
1521847453,193,frc7183,frc5875,frc3495,396,frc585,frc399,frc5851,qm,2018nvlv,2018nvlv_qm51,51,1521847661,1521847508,0,0,10,False,AutoRun,None,AutoRun,10,0,False,0,60,Levitate,None,Climbing,False,3,30,0,LLL,0,73,153,0,0,2,0,7,71,193,0,0,1,1,3,3,20,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,40,Parking,Parking,Levitate,False,6,15,3,LLL,0,264,344,10,0,107,10,10,137,396,3,3,1,2,3,3,40,1,1521845700,t_EEDkBSROs,youtube,red,,,,,,,,,,,,,,,,
1521847828,94,frc988,frc4792,frc5025,469,frc2485,frc2710,frc5059,qm,2018nvlv,2018nvlv_qm52,52,1521848027,1521847982,0,0,10,False,AutoRun,None,AutoRun,10,0,False,0,10,Parking,Parking,None,False,0,55,0,LLL,2,14,29,0,0,0,0,7,14,94,0,0,1,1,0,0,5,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,65,Climbing,Levitate,Parking,False,6,50,3,LLL,1,276,386,10,10,119,10,10,137,469,3,3,3,3,3,3,45,1,1521846120,q2hk-96FVJc,youtube,red,,,,,,,,,,,,,,,,
1521848286,299,frc3965,frc5429,frc842,449,frc6825,frc5285,frc3255,qm,2018nvlv,2018nvlv_qm53,53,1521848490,1521848281,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Levitate,Parking,Climbing,False,1,25,1,RRR,0,147,237,0,0,0,10,10,137,299,1,1,1,1,3,3,25,0,26,41,True,AutoRun,AutoRun,AutoRun,15,1,True,12,65,Parking,Climbing,Levitate,False,0,5,3,RRR,1,293,403,10,10,137,10,10,136,449,3,3,3,3,3,3,45,1,1521846540,Bts6CwHDHnU,youtube,red,,,,,,,,,,,,,,,,
1521848638,315,frc399,frc5049,frc687,156,frc2659,frc7077,frc5012,qm,2018nvlv,2018nvlv_qm54,54,1521848835,1521848705,0,36,46,False,AutoRun,None,AutoRun,10,7,True,11,65,Climbing,Parking,Levitate,False,0,0,2,RLR,1,184,269,0,0,136,0,10,48,315,0,0,1,1,3,3,20,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,5,None,Parking,None,False,0,25,1,RLR,0,79,94,0,0,0,0,0,79,156,0,0,0,0,0,2,10,1,1521846960,4Id4dc8w9Fc,youtube,blue,,,,,,,,,,,,,,,,
1521849204,292,frc6826,frc60,frc3011,272,frc987,frc2429,frc5851,qm,2018nvlv,2018nvlv_qm55,55,1521849404,1521849242,0,10,25,True,AutoRun,AutoRun,AutoRun,15,0,True,5,5,None,Parking,None,False,1,50,3,LRL,2,212,217,0,0,107,0,0,105,292,0,0,0,0,0,0,0,0,0,10,False,None,AutoRun,AutoRun,10,0,False,0,35,Parking,Levitate,None,False,0,55,0,LRL,2,142,207,0,10,12,0,10,130,272,0,0,3,3,3,3,30,1,1521847380,1Wo3AJ3U9KA,youtube,blue,,,,,,,,,,,,,,,,
1521849572,425,frc3021,frc988,frc6411,300,frc2543,frc3495,frc2647,qm,2018nvlv,2018nvlv_qm56,56,1521849827,1521849661,0,14,24,False,None,AutoRun,AutoRun,10,0,True,7,90,Levitate,Climbing,Climbing,True,1,50,3,RRR,1,216,351,0,10,69,10,10,137,425,3,3,3,3,3,3,45,0,14,29,True,AutoRun,AutoRun,AutoRun,15,0,True,7,40,Parking,Climbing,Parking,False,0,30,1,RRR,2,196,241,0,0,50,9,0,137,300,1,1,0,0,0,0,5,1,1521847800,ZvCwZd5denA,youtube,blue,,,,,,,,,,,,,,,,
1521849951,91,frc4501,frc2485,frc6821,252,frc6824,frc4738,frc3577,qm,2018nvlv,2018nvlv_qm57,57,1521850170,1521850021,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,5,Parking,None,None,False,0,5,1,LRL,0,48,53,0,0,34,0,0,14,91,0,0,0,0,0,0,0,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,40,Levitate,Parking,Parking,False,1,0,2,LRL,0,182,237,0,0,79,0,0,103,252,0,0,0,0,3,3,15,1,1521848220,FrrmjfWiJdI,youtube,red,,,,,,,,,,,,,,,,
1521850316,458,frc1160,frc1388,frc3009,309,frc6519,frc4486,frc5875,qm,2018nvlv,2018nvlv_qm58,58,1521850519,1521850368,0,12,27,True,AutoRun,AutoRun,AutoRun,15,0,True,6,65,Climbing,Levitate,Parking,False,0,50,3,LRL,2,271,381,0,10,124,10,10,137,458,1,3,3,3,3,3,45,0,2,17,True,AutoRun,AutoRun,AutoRun,15,0,True,1,65,Levitate,Climbing,Parking,False,0,50,1,LRL,2,147,242,0,0,0,10,10,137,309,1,1,1,2,3,3,30,1,1521848640,cD0QFr5im-0,youtube,blue,,,,,,,,,,,,,,,,
1521850762,267,frc7183,frc6957,frc3011,421,frc4,frc585,frc5049,qm,2018nvlv,2018nvlv_qm59,59,1521850967,1521850862,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,60,None,Climbing,Levitate,False,0,5,0,RLR,2,152,247,0,10,11,10,10,131,267,1,1,3,3,3,3,35,0,16,26,False,AutoRun,AutoRun,None,10,0,True,8,40,Parking,Parking,Levitate,False,1,50,2,RLR,0,265,345,10,0,116,10,6,129,421,3,3,1,2,3,3,40,1,1521849060,JugMCpeMFmg,youtube,red,,,,,,,,,,,,,,,,
1521823138,368,frc2543,frc6411,frc987,97,frc4,frc5875,frc4501,qm,2018nvlv,2018nvlv_qm6,6,1521823332,1521823141,0,0,10,False,AutoRun,None,AutoRun,10,0,False,0,40,Parking,Levitate,Parking,False,1,15,2,LLL,0,258,343,10,10,121,10,10,117,368,3,3,3,3,3,3,45,0,10,20,False,AutoRun,None,AutoRun,10,0,True,5,0,None,None,None,False,3,5,0,LLL,0,62,72,0,0,3,0,0,59,97,0,0,0,0,0,2,10,1,1521822900,jCGQKxiUKwo,youtube,blue,,,,,,,,,,,,,,,,
1521851156,251,frc3021,frc6821,frc5025,307,frc5429,frc7077,frc5285,qm,2018nvlv,2018nvlv_qm60,60,1521851367,1521851178,0,0,10,False,None,AutoRun,AutoRun,10,0,False,0,10,Parking,None,Parking,False,0,25,0,RLR,0,186,216,0,10,116,8,0,62,251,1,1,2,3,0,0,20,0,24,39,True,AutoRun,AutoRun,AutoRun,15,0,True,12,65,Climbing,Levitate,Parking,False,0,0,3,RLR,1,158,268,0,10,11,10,10,137,307,3,3,3,3,3,3,45,1,1521849480,S7oqNbs1YuY,youtube,red,,,,,,,,,,,,,,,,
1521851678,426,frc5851,frc2710,frc3577,166,frc2647,frc1160,frc4486,qm,2018nvlv,2018nvlv_qm61,61,1521851958,1521851821,0,6,21,True,AutoRun,AutoRun,AutoRun,15,0,True,3,90,Levitate,Climbing,Climbing,True,2,5,4,LRL,0,275,400,10,0,118,10,5,137,426,3,3,1,1,3,3,35,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,65,Parking,Climbing,Levitate,False,1,10,0,LRL,0,46,141,0,10,12,10,0,24,166,1,1,2,2,3,3,30,1,1521849900,XIq_MANay-4,youtube,blue,,,,,,,,,,,,,,,,
1521852097,252,frc988,frc6519,frc5012,412,frc2659,frc4738,frc3255,qm,2018nvlv,2018nvlv_qm62,62,1521852291,1521852128,0,16,31,True,AutoRun,AutoRun,AutoRun,15,0,True,8,40,Parking,Parking,Levitate,False,0,25,1,RLR,1,136,196,0,0,0,8,0,128,252,1,1,0,0,3,3,20,0,34,49,True,AutoRun,AutoRun,AutoRun,15,6,True,11,65,Levitate,Parking,Climbing,False,0,25,3,RLR,1,233,338,10,0,137,4,0,82,412,3,3,0,2,3,3,40,1,1521850320,p8Cqirc3Qv0,youtube,red,,,,,,,,,,,,,,,,
1521852477,435,frc3965,frc6824,frc1388,176,frc5059,frc2429,frc6826,qm,2018nvlv,2018nvlv_qm63,63,1521852830,1521852602,0,14,29,True,AutoRun,AutoRun,AutoRun,15,0,True,7,40,Parking,Levitate,Parking,False,0,55,3,LRL,1,266,351,0,10,120,10,10,136,435,1,3,3,3,3,3,45,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,35,None,Parking,Levitate,False,1,25,0,LRL,2,71,136,0,0,0,0,10,71,176,1,2,1,1,3,3,30,1,1521850740,JVWR1coVKnQ,youtube,blue,,,,,,,,,,,,,,,,
1521852978,492,frc2485,frc4792,frc987,243,frc6825,frc2543,frc7183,qm,2018nvlv,2018nvlv_qm64,64,1521853210,1521853021,0,24,39,True,AutoRun,AutoRun,AutoRun,15,2,True,10,90,Climbing,Climbing,Climbing,True,2,25,4,RLR,0,293,428,10,10,136,10,10,137,492,3,3,3,3,3,3,45,0,2,17,False,AutoRun,AutoRun,AutoRun,15,1,False,0,65,Levitate,Climbing,Parking,False,0,10,0,RLR,1,116,216,0,0,0,5,4,111,243,3,3,1,1,3,3,35,1,1521851160,IpmhLrZ6jFI,youtube,blue,,,,,,,,,,,,,,,,
1521853386,244,frc5875,frc3009,frc687,424,frc842,frc6411,frc3495,qm,2018nvlv,2018nvlv_qm65,65,1521853588,1521853394,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,40,Parking,Parking,Levitate,False,0,5,1,LLL,0,147,202,0,0,10,0,0,137,244,0,0,0,0,3,3,15,0,22,37,True,AutoRun,AutoRun,AutoRun,15,5,True,6,65,Climbing,Levitate,Parking,False,1,0,3,LLL,0,277,387,10,10,120,10,10,137,424,3,3,3,3,3,3,45,1,1521851580,fOiGOlzEdHE,youtube,red,,,,,,,,,,,,,,,,
1521906410,507,frc399,frc6957,frc4,138,frc585,frc60,frc4501,qm,2018nvlv,2018nvlv_qm66,66,1521906652,1521907200,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Climbing,Levitate,Parking,False,1,80,3,RRR,1,285,390,10,0,128,10,0,137,507,3,3,0,2,3,3,40,0,14,24,False,AutoRun,AutoRun,None,10,0,True,7,5,None,None,Parking,False,1,30,0,RRR,3,74,84,0,0,1,10,0,63,138,1,1,0,0,0,0,5,1,1521907200,HcFYQPXTd1c,youtube,blue,,,,,,,,,,,,,,,,
1521906845,442,frc2485,frc2543,frc6826,268,frc3577,frc5049,frc5012,qm,2018nvlv,2018nvlv_qm67,67,1521907082,1521907620,0,18,33,True,AutoRun,AutoRun,AutoRun,15,0,True,9,90,Climbing,Climbing,Levitate,True,1,25,4,LLL,0,274,384,0,0,127,10,0,137,442,1,1,0,0,3,3,20,0,16,26,False,AutoRun,None,AutoRun,10,0,True,8,60,Climbing,Levitate,None,False,0,5,0,LLL,1,142,237,0,0,0,5,10,137,268,1,2,1,2,3,3,35,1,1521907620,pLmE2ut1QSY,youtube,blue,,,,,,,,,,,,,,,,
1521907353,411,frc4738,frc6519,frc6411,174,frc6825,frc3011,frc4486,qm,2018nvlv,2018nvlv_qm68,68,1521907568,1521907381,0,12,27,True,AutoRun,AutoRun,AutoRun,15,0,True,6,65,Climbing,Parking,Levitate,False,0,60,3,RRR,0,214,324,10,7,62,10,7,132,411,3,3,3,3,3,3,45,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,10,Parking,None,Parking,False,2,0,0,RRR,2,134,159,0,10,58,0,0,76,174,0,0,2,3,0,0,15,1,1521908040,nDbXoMcgc0k,youtube,blue,,,,,,,,,,,,,,,,
1521907850,323,frc7077,frc4,frc7183,373,frc1388,frc5059,frc5429,qm,2018nvlv,2018nvlv_qm69,69,1521908124,1521907981,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,40,Levitate,Parking,Parking,False,0,30,0,RRR,3,208,278,10,0,107,0,0,91,323,2,3,0,0,3,3,30,0,20,35,True,AutoRun,AutoRun,AutoRun,15,0,True,10,65,Levitate,Parking,Climbing,False,1,75,3,RRR,1,153,263,0,0,6,10,10,137,373,3,3,1,3,3,3,45,1,1521908460,Lke-6QD6GlI,youtube,red,,,,,,,,,,,,,,,,
1521823827,236,frc60,frc7077,frc6519,70,frc5851,frc6826,frc5025,qm,2018nvlv,2018nvlv_qm7,7,1521824071,1521823923,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,40,Levitate,Parking,Parking,False,0,25,2,LLL,0,136,196,0,0,0,10,0,126,236,1,1,0,0,3,3,20,0,10,20,False,AutoRun,None,AutoRun,10,0,True,5,0,None,None,None,False,0,0,0,LLL,1,45,50,0,0,0,8,0,37,70,1,1,0,0,0,0,5,1,1521823320,YIDtt3U80Hc,youtube,blue,,,,,,,,,,,,,,,,
1521908342,379,frc5851,frc3021,frc842,311,frc987,frc585,frc2659,qm,2018nvlv,2018nvlv_qm70,70,1521908586,1521908342,0,12,27,True,AutoRun,AutoRun,AutoRun,15,2,True,4,40,Levitate,Parking,Parking,False,0,95,3,LRL,2,197,257,0,0,117,0,10,80,379,0,0,1,1,3,3,20,0,26,41,True,AutoRun,AutoRun,AutoRun,15,2,True,11,65,Climbing,Parking,Levitate,False,9,50,1,LRL,2,130,220,0,10,19,0,0,111,311,0,0,2,2,3,3,25,1,1521908880,hl0m6NwEQQM,youtube,blue,,,,,,,,,,,,,,,,
1521908795,206,frc3009,frc6824,frc6957,507,frc2710,frc5285,frc988,qm,2018nvlv,2018nvlv_qm71,71,1521908995,1521908812,0,8,23,True,AutoRun,AutoRun,AutoRun,15,0,True,4,65,Parking,Levitate,Climbing,False,0,30,1,LRL,4,63,153,0,7,8,0,0,55,206,0,0,2,2,3,3,25,0,12,22,False,AutoRun,AutoRun,None,10,0,True,6,65,Parking,Climbing,Levitate,False,6,100,2,LRL,0,275,385,10,10,118,10,10,137,507,3,3,3,3,3,3,45,1,1521909300,c9olOie4W9E,youtube,red,,,,,,,,,,,,,,,,
1521909376,487,frc3255,frc687,frc2429,286,frc4501,frc5025,frc1160,qm,2018nvlv,2018nvlv_qm72,72,1521909724,1521909481,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,90,Climbing,Levitate,Climbing,True,6,40,4,LRL,4,275,410,10,10,118,10,10,137,487,3,3,3,3,3,3,45,0,12,27,True,AutoRun,AutoRun,AutoRun,15,0,True,6,40,Parking,Parking,Climbing,False,3,130,1,LRL,1,84,129,0,0,1,0,10,83,286,0,0,1,1,0,0,5,1,1521909720,qsBcxryLgWs,youtube,blue,,,,,,,,,,,,,,,,
1521909874,353,frc6821,frc3495,frc60,81,frc5875,frc4792,frc2647,qm,2018nvlv,2018nvlv_qm73,73,1521910071,1521909841,0,0,10,False,AutoRun,AutoRun,None,10,0,False,0,35,Parking,Levitate,None,False,0,10,2,RRR,1,253,333,10,0,116,0,0,127,353,2,3,0,3,3,3,45,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,10,Parking,None,Parking,False,2,25,0,RRR,0,11,41,0,10,11,0,0,0,81,0,0,2,3,0,1,20,1,1521910140,FQsGJ6qgB-M,youtube,blue,,,,,,,,,,,,,,,,
1521910256,270,frc399,frc3577,frc6411,399,frc4738,frc3965,frc987,qm,2018nvlv,2018nvlv_qm74,74,1521910472,1521910344,0,0,15,False,AutoRun,AutoRun,AutoRun,15,0,False,0,65,Parking,Climbing,Levitate,False,2,0,0,LRL,2,150,255,0,0,79,3,0,68,270,3,3,0,2,3,3,40,0,20,35,True,AutoRun,AutoRun,AutoRun,15,0,True,10,65,Levitate,Parking,Climbing,False,0,60,3,LRL,0,194,304,6,10,41,10,0,137,399,3,3,2,3,3,3,45,1,1521910560,cms5g-eWnTk,youtube,red,,,,,,,,,,,,,,,,
1521910638,422,frc6957,frc842,frc2710,336,frc5059,frc5851,frc2543,qm,2018nvlv,2018nvlv_qm75,75,1521910873,1521910711,0,22,37,True,AutoRun,AutoRun,AutoRun,15,0,True,11,65,Parking,Climbing,Levitate,False,5,0,3,RLR,1,285,385,10,0,128,10,0,137,422,3,3,0,1,3,3,35,0,14,29,True,AutoRun,AutoRun,AutoRun,15,0,True,7,65,Levitate,Parking,Climbing,False,0,50,1,RLR,0,147,257,0,0,0,10,10,137,336,3,3,1,3,3,3,45,1,1521910980,nuXo53P0uHM,youtube,blue,,,,,,,,,,,,,,,,
